REPORT DATE,Regione,Ricoverati con sintomi,Terapia intensiva,Totale attualmente positivi,DECEDUTI,Isolamento domiciliare,CASI TOTALI - A,Totale tamponi effettuati,SCHEMA VERSION
2020-06-20,Umbria,5,2,17,78,10,1438,87789,v5
2020-06-20,Lombardia,1401,54,13911,16557,12456,92840,949134,v5
2020-06-20,Abruzzo,49,3,404,459,352,3281,97625,v5
2020-06-20,Friuli VG,16,1,83,344,66,3304,171947,v5
2020-06-20,Sicilia,21,5,140,280,114,3070,189938,v5
2020-06-20,Molise,2,0,53,23,51,441,20441,v5
2020-06-20,Bolzano,3,1,76,292,72,2618*,79333,v5
2020-06-21,Lazio,247,39,991,827,705,8017,318264,v5
2020-06-21,Basilicata,1,0,8,27,7,401,37305,v5
2020-06-21,Puglia,32,1,222,540,189,4527,161902,v5
2020-06-21,Piemonte,356,19,2013,4051,1638,31241,390209,v5
2020-06-21,Emilia Romagna,131,12,1172,4231,1029,28221,453854,v5
2020-06-21,Veneto,28,1,583,2002,554,19245,876915,v5
2020-06-21,Toscana,19,9,365,1095,337,10210,311877,v5
2020-06-21,Liguria,59,2,248,1549,187,9927,136647,v5
2020-06-21,Marche,14,0,527,994,513,6768,128759,v5
2020-06-21,Campania,41,1,126,431,84,4617,265122,v5
2020-06-21,Trento,0,0,53,466,53,4463,111714,v5
2020-06-21,Lombardia,1260,53,13843,16570,12530,92968,956959,v5
2020-06-21,Valle d'Aosta,4,0,5,146,1,1193,17392,v5
2020-06-21,Sardegna,9,0,28,132,19,1369,76086,v5
2020-06-21,Umbria,4,1,15,78,10,1438,88509,v5
2020-06-21,Calabria,17,0,36,97,19,1173,87935,v5
2020-06-21,Sicilia,20,6,141,280,115,3072,191042,v5
2020-06-21,Abruzzo,50,3,403,459,350,3281,98708,v5
2020-06-21,Friuli VG,16,0,78,344,62,3305,174652,v5
2020-06-21,Molise,2,0,40,23,38,441,20656,v5
2020-06-21,Bolzano,4,1,75,292,70,2622,79863,v5
2020-06-22,Lazio,201,23,945,830,721,8025,319581,v5
2020-06-22,Basilicata,1,0,8,27,7,401,37370,v5
2020-06-22,Puglia,33,0,218,540,185,4527,162940,v5
2020-06-22,Piemonte,346,19,1970,4055,1605,31248,391668,v5
2020-06-22,Emilia Romagna,129,12,1154,4235,1013,28243,455992,v5
2020-06-22,Veneto,29,1,585,2003,555,19247,882529,v5
2020-06-22,Toscana,18,9,360,1099,333,10211,313455,v5
2020-06-22,Liguria,58,1,250,1552,191,9935,137579,v5
2020-06-22,Marche,13,0,505,994,492,6774*,129281,v5
2020-06-22,Lombardia,1047,51,13638,16573,12540,93111,964735,v5
2020-06-22,Trento,0,0,53,466,53,4464,112483,v5
2020-06-22,Molise,3,0,43,23,40,444,20752,v5
2020-06-22,Friuli VG,15,0,72,344,57,3305,175706,v5
2020-06-22,Abruzzo,49,3,394,460,342,3282,98872,v5
2020-06-22,Sicilia,20,6,141,280,115,3072,192138,v5
2020-06-22,Bolzano,4,1,89,292,84,2633,80085,v5
2020-06-22,Umbria,4,1,13,78,8,1438,88714,v5
2020-06-22,Sardegna,9,0,28,132,19,1369,76379,v5
2020-06-22,Valle d'Aosta,4,0,5,146,1,1193,18239,v5
2020-06-22,Campania,40,0,133,431,93,4624,266472,v5
2020-06-22,Calabria,15,0,33,97,18,1174,88372,v5
2020-06-23,Liguria,61,1,255,1553,193,9939,138694,v5
2020-06-23,Toscana,20,6,337,1100,311,10217,316933,v5
2020-06-23,RVoemnaegtona,30,1,564,2004,533,19250,888273,v5
2020-06-23,Basilicata,1,0,8,27,7,401,37613,v5
2020-06-23,Piemonte,330,18,1870,4059,1522,31254,394940,v5
2020-06-23,Puglia,32,0,190,542,158,4529,165598,v5
2020-06-23,Lazio,184,16,886,832,686,8033,322341,v5
2020-06-23,Emilia,121,12,1089,4236,956,28260,460600,v5
2020-06-23,Marche,11,0,493,994,482,6775,130121,v5
2020-06-23,Abruzzo,46,3,391,460,342,3282,99976,v5
2020-06-23,Trento,0,0,51,466,51,4465,113091,v5
2020-06-23,Campania,47,0,141,431,94,4634,267306,v5
2020-06-23,Lombardia,910,51,12903,16579,11942,93173,971721,v5
2020-06-23,Valle d'Aosta,3,0,5,146,2,1193,17589**,v5
2020-06-23,Sardegna,7,0,15,132,8,1360*,77129,v5
2020-06-23,Calabria,9,0,28,97,19,1175,89226,v5
2020-06-23,Bolzano,3,1,89,292,85,2633,80538,v5
2020-06-23,Sicilia,17,5,132,280,110,3073,194935,v5
2020-06-23,Friuli VG,14,0,71,344,57,3305,176470,v5
2020-06-23,Umbria,4,1,12,78,7,1438,89831,v5
2020-06-23,Molise,3,0,43,23,40,444,20902,v5
2020-06-24,Basilicata,1,0,7,27,6,401,37887,v5
2020-06-24,Puglia,29,0,177,543,148,4529,168388,v5
2020-06-24,Piemonte,334,18,1730,4066,1378,31276,398623,v5
2020-06-24,Emilia Romagna,117,12,1074,4245,945,28304,466612,v5
2020-06-24,Veneto,26,1,549,2004,522,19253,897506,v5
2020-06-24,Toscana,26,5,330,1101,299,10222,320799,v5
2020-06-24,Lazio,181,13,869,833,675,8039,324492,v5
2020-06-24,Marche,12,0,471,994,459,6779,131622,v5
2020-06-24,Campania,35,0,148,431,113,4645,269477,v5
2020-06-24,Liguria,59,1,261,1555,201,9940,139910,v5
2020-06-24,Molise,2,0,43,23,41,444,21265,v5
2020-06-24,Lombardia,692,48,12227,16586,11487,93261,980820,v5
2020-06-24,Trento,0,0,52,405*,52,4852*,114496,v5
2020-06-24,Valle d'Aosta,3,0,6,146,3,1194,17700,v5
2020-06-24,Sardegna,7,0,15,132,8,1361,78449,v5
2020-06-24,Umbria,3,1,11,79,7,1439,90838,v5
2020-06-24,Calabria,9,0,28,97,19,1175,90262,v5
2020-06-24,Sicilia,17,5,132,280,110,3074,197279,v5
2020-06-24,Abruzzo,41,2,378,461,335,3283,100918,v5
2020-06-24,Friuli VG,13,0,57,344,44,3305,178733,v5
2020-06-24,Bolzano,3,1,90,292,86,2634,81017,v5
2020-06-25,Lazio,181,12,862,835,669,8051,326651,v1
2020-06-25,Basilicata,1,0,7,27,6,401,38261,v1
2020-06-25,Campania,47,0,164,431,117,4662,271460,v1
2020-06-25,Piemonte,316,15,1681,4071,1350,31296,402181,v1
2020-06-25,Emilia-Romagna,114,11,1068,4249,943,28351,474450,v1
2020-06-25,Veneto,29,1,527,2006,497,19257,908873,v1
2020-06-25,Toscana,24,6,324,1101,294,10224,323864,v1
2020-06-25,Liguria,56,1,259,1556,202,9954,141472,v1
2020-06-25,Marche,10,0,460,991,450,6781,133007,v1
2020-06-25,Sardegna,6,0,14,132,8,1362,79422,v1
2020-06-25,Puglia,27,0,173,543,146,4530,170284,v1
2020-06-25,Lombardia,622,48,11992,16608,11322,93431,990652,v1
2020-06-25,PA Trento,1,0,52,405,51,4855,115938,v1
2020-06-25,Valle d'Aosta,2,0,5,146,3,1194,17848,v1
2020-06-25,Umbria,3,1,10,79,6,1439,91832,v1
2020-06-25,Calabria,10,0,28,97,18,1175,91283,v1
2020-06-25,Sicilia,17,5,130,280,108,3076,199545,v1
2020-06-25,Abruzzo,32,2,371,461,337,3284,101814,v1
2020-06-25,Friuli Venezia Giulia,12,0,53,345,41,3305,180978,v1
2020-06-25,Molise,2,0,36,23,34,444,21492,v1
2020-06-25,PA Bolzano,3,1,87,292,83,2634,81847,v1
2020-06-26,Marche,10,0,407,991,397,6783,133947,v1
2020-06-26,Campania,41,1,164,431,122,4665,272874,v1
2020-06-26,Piemonte,307,14,1585,4077,1264,31311,406121,v1
2020-06-26,Veneto,16,1,487,2007,470,19262,916485,v1
2020-06-26,Toscana,21,6,314,1103,287,10226,326645,v1
2020-06-26,Liguria,54,3,264,1556,207,9958,142669,v1
2020-06-26,Lazio,185,13,816,836,618,8064,329074,v1
2020-06-26,PA Trento,1,0,52,405,51,4859,117401,v1
2020-06-26,Basilicata,1,0,7,27,6,401,38690,v1
2020-06-26,Molise,1,0,29,23,28,445,22008,v1
2020-06-26,Puglia,27,0,153,543,126,4531,171968,v1
2020-06-26,Lombardia,501,47,11640,16624,11092,93587,1004753,v1
2020-06-26,Calabria,9,0,30,97,21,1178,92448,v1
2020-06-26,Valle d'Aosta,2,0,4,146,2,1194,17941,v1
2020-06-26,Sardegna,5,0,12,132,7,1362,80546,v1
2020-06-26,Emilia-Romagna,109,12,1044,4252,923,28393,478941,v1
2020-06-26,PA Bolzano,3,1,85,292,81,2634,82441,v1
2020-06-26,Sicilia,18,4,129,281,107,3076,201836,v1
2020-06-26,Abruzzo,30,2,358,461,326,3285,102606,v1
2020-06-26,Friuli Venezia Giulia,13,0,48,345,35,3307,183824,v1
2020-06-26,Umbria,2,1,10,79,7,1440,92704,v1
2020-06-27,Basilicata,1,0,7,27,6,401,39001,v1
2020-06-27,PA Trento,2,0,51,405,49,4860,119039,v1
2020-06-27,Emilia-Romagna,106,11,1041,4252,924,28435,483309,v1
2020-06-27,Lazio,185,13,827,837,629,8082,331599,v1
2020-06-27,Toscana,14,6,318,1103,298,10238,329865,v1
2020-06-27,Piemonte,303,12,1503,4080,1188,31322,408836,v1
2020-06-27,Veneto,18,1,482,2007,463,19264,937417,v1
2020-06-27,Marche,9,0,357,991,348,6785,135122,v1
2020-06-27,PA Bolzano,4,1,87,292,82,2636,83040,v1
2020-06-27,Liguria,49,3,268,1557,216,9963,144156,v1
2020-06-27,Molise,0,0,26,23,26,445,22233,v1
2020-06-27,Sardegna,6,0,13,132,7,1363,81351,v1
2020-06-27,Calabria,9,0,31,97,22,1179,93372,v1
2020-06-27,Campania,45,0,163,431,118,4665,276025,v1
2020-06-27,Puglia,27,0,147,543,120,4531,173422,v1
2020-06-27,Friuli Venezia Giulia,12,0,42,345,30,3307,185651,v1
2020-06-27,Abruzzo,31,2,337,461,304,3285,103771,v1
2020-06-27,Umbria,2,1,10,80,7,1440,93571,v1
2020-06-27,Valle d'Aosta,2,0,4,146,2,1194,17988,v1
2020-06-27,Sicilia,20,4,130,281,106,3077,204184,v1
2020-06-27,Lombardia,415,43,10992,16626,10534,93664,1014321,v1
2020-06-28,Liguria,48,3,272,1558,221,9967,145111,v1
2020-06-28,Toscana,16,6,323,1103,301,10243,332758,v1
2020-06-28,Veneto,16,1,460,2008,443,19275,944010,v1
2020-06-28,Basilicata,1,0,2,27,1,401,39138,v1
2020-06-28,Piemonte,305,12,1495,4085,1178,31336,410813,v1
2020-06-28,Emilia-Romagna,108,12,1042,4253,922,28456,486730,v1
2020-06-28,Abruzzo,28,2,284,462,254,3286,104558,v1
2020-06-28,Lazio,187,13,841,837,641,8096,333852,v1
2020-06-28,PA Trento,2,0,54,405,52,4863,120065,v1
2020-06-28,Molise,0,0,26,23,26,445,22399,v1
2020-06-28,PA Bolzano,3,1,85,292,81,2637,83445,v1
2020-06-28,Friuli Venezia Giulia,12,0,38,345,26,3308,186781,v1
2020-06-28,Lombardia,323,43,10947,16639,10581,93761,1022440,v1
2020-06-28,Valle d'Aosta,3,0,4,146,1,1194,18062,v1
2020-06-28,Umbria,2,1,9,80,6,1440,94286,v1
2020-06-28,Marche,9,0,320,991,311,6785,136117,v1
2020-06-28,Puglia,27,0,146,543,119,4531,174968,v1
2020-06-28,Campania,39,0,163,431,124,4665,277560,v1
2020-06-28,Calabria,4,0,26,97,22,1180,93852,v1
2020-06-28,Sardegna,6,0,14,132,8,1364,82182,v1
2020-06-28,Sicilia,21,4,130,281,105,3077,205492,v1
2020-06-29,Basilicata,1,0,3,27,2,402,39294,v1
2020-06-29,Campania,20,0,162,431,142,4666,279246,v1
2020-06-29,Piemonte,283,11,1490,4087,1196,31338,411939,v1
2020-06-29,Emilia-Romagna,111,12,1032,4255,909,28472,489451,v1
2020-06-29,Veneto,17,1,462,2008,444,19278,948871,v1
2020-06-29,Toscana,14,6,327,1104,307,10248,334198,v1
2020-06-29,Liguria,47,3,277,1558,227,9974,145902,v1
2020-06-29,Lazio,190,13,840,837,637,8105,335751,v1
2020-06-29,Marche,9,0,274,991,265,6785,136385,v1
2020-06-29,Molise,0,0,26,23,26,445,22474,v1
2020-06-29,Puglia,28,0,145,543,117,4531,175811,v1
2020-06-29,Friuli Venezia Giulia,12,0,36,345,24,3308,187500,v1
2020-06-29,Abruzzo,28,2,282,462,252,3287,104822,v1
2020-06-29,PA Bolzano,2,1,85,292,82,2639,83729,v1
2020-06-29,Umbria,2,1,9,80,6,1440,94519,v1
2020-06-29,Sardegna,6,0,14,132,8,1364,82478,v1
2020-06-29,Valle d'Aosta,3,0,3,146,0,1194,18148,v1
2020-06-29,Calabria,4,0,26,97,22,1180,94170,v1
2020-06-29,Lombardia,321,43,10823,16640,10459,93839,1030431,v1
2020-06-29,PA Trento,1,0,53,405,52,4863,120168,v1
2020-06-29,Sicilia,21,3,127,281,103,3078,206550,v1
2020-06-30,Basilicata,1,0,3,27,2,402,39631,v1
2020-06-30,Calabria,4,0,27,97,23,1181,95094,v1
2020-06-30,Piemonte,267,12,1423,4090,1144,31349,415257,v1
2020-06-30,Emilia-Romagna,108,12,1010,4260,890,28492,495544,v1
2020-06-30,Veneto,21,0,462,2012,441,19286,957466,v1
2020-06-30,Toscana,17,6,329,1104,306,10250,337110,v1
2020-06-30,Liguria,46,3,280,1558,231,9977,147156,v1
2020-06-30,Lazio,189,13,836,837,634,8110,338035,v1
2020-06-30,Marche,8,0,266,991,258,6785,137340,v1
2020-06-30,PA Trento,1,0,50,405,49,4863,121315,v1
2020-06-30,Puglia,25,0,129,545,104,4531,178251,v1
2020-06-30,Molise,0,0,25,23,25,445,22660,v1
2020-06-30,Friuli Venezia Giulia,9,0,45,345,36,3308,189955,v1
2020-06-30,Abruzzo,33,0,197,464,164,3287,105653,v1
2020-06-30,Sicilia,19,3,128,282,106,3080,209071,v1
2020-06-30,PA Bolzano,3,1,84,292,80,2639,84172,v1
2020-06-30,Umbria,3,1,10,80,6,1441,95627,v1
2020-06-30,Sardegna,6,0,14,133,8,1366,83439,v1
2020-06-30,Valle d'Aosta,4,0,4,146,0,1195,18263,v1
2020-06-30,Lombardia,297,42,10060,16644,9721,93901,1036548,v1
2020-06-30,Campania,29,0,181,432,152,4690,282523,v1
2020-07-01,Basilicata,0,0,2,27,2,402,39787,v1
2020-07-01,Campania,16,0,189,432,173,4699,285388,v1
2020-07-01,Puglia,24,0,112,545,88,4530,180664,v1
2020-07-01,Calabria,4,0,26,97,22,1181,95926,v1
2020-07-01,Valle d'Aosta,2,0,3,146,1,1195,18414,v1
2020-07-01,Sardegna,5,0,11,133,6,1366,84569,v1
2020-07-01,Umbria,3,1,10,80,6,1441,96602,v1
2020-07-01,Sicilia,18,3,126,282,105,3081,211496,v1
2020-07-01,Abruzzo,32,0,170,464,138,3289,106350,v1
2020-07-01,Friuli Venezia Giulia,6,0,56,345,50,3312,192106,v1
2020-07-01,Molise,0,0,25,23,25,445,22886,v1
2020-07-01,PA Bolzano,3,1,84,292,80,2642,84846,v1
2020-07-01,PA Trento,1,0,47,405,46,4864,122574,v1
2020-07-01,Marche,8,0,248,987,240,6786,138550,v1
2020-07-01,Lazio,190,12,832,839,630,8119,341083,v1
2020-07-01,Liguria,42,3,280,1558,235,9982,148585,v1
2020-07-01,Toscana,13,5,323,1106,305,10254,341165,v1
2020-07-01,Veneto,17,0,418,2022,401,19289,970793,v1
2020-07-01,Emilia-Romagna,104,10,1002,4264,888,28508,499426,v1
2020-07-01,Lombardia,277,41,9938,16650,9620,94010,1044975,v1
2020-07-01,Piemonte,260,11,1353,4091,1082,31365,419291,v1
2020-07-02,PA Bolzano,3,0,84,292,81,2642,85423,v1
2020-07-02,Calabria,4,0,25,97,21,1181,96914,v1
2020-07-02,Abruzzo,28,0,160,464,132,3292,107535,v1
2020-07-02,Toscana,11,3,324,1109,310,10258,344383,v1
2020-07-02,Molise,0,0,21,23,21,445,23115,v1
2020-07-02,Sicilia,17,3,134,282,114,3090,214317,v1
2020-07-02,Umbria,3,1,11,80,7,1444,97698,v1
2020-07-02,Friuli Venezia Giulia,6,0,62,345,56,3314,194395,v1
2020-07-02,Sardegna,7,0,13,133,6,1368,85381,v1
2020-07-02,Liguria,41,3,281,1558,237,9984,149910,v1
2020-07-02,Puglia,24,0,109,545,85,4530,182713,v1
2020-07-02,Veneto,20,0,397,2022,377,19309,982614,v1
2020-07-02,Valle d'Aosta,2,0,3,146,1,1195,18479,v1
2020-07-02,Lombardia,241,41,9827,16671,9545,94108,1054415,v1
2020-07-02,Campania,15,0,190,432,175,4702,286812,v1
2020-07-02,Emilia-Romagna,96,9,1003,4265,898,28535,504288,v1
2020-07-02,Lazio,188,11,831,839,632,8130,343882,v1
2020-07-02,Piemonte,248,11,1299,4096,1040,31378,422647,v1
2020-07-02,Marche,8,0,238,987,230,6789,139893,v1
2020-07-02,PA Trento,1,0,46,405,45,4865,123864,v1
2020-07-02,Basilicata,0,0,2,27,2,402,40041,v1
2020-07-03,Umbria,4,0,10,80,6,1446,98488,v1
2020-07-03,PA Bolzano,3,0,83,292,80,2642,85938,v1
2020-07-03,Molise,0,0,21,23,21,445,23262,v1
2020-07-03,Friuli Venezia Giulia,6,0,68,345,62,3318,196975,v1
2020-07-03,Abruzzo,27,0,156,464,129,3298,108363,v1
2020-07-03,Sicilia,16,2,135,282,117,3091,217147,v1
2020-07-03,Lombardia,241,41,9677,16675,9395,94223,1064173,v1
2020-07-03,Sardegna,6,0,14,133,8,1369,86534,v1
2020-07-03,Valle d'Aosta,3,0,4,146,1,1196,18576,v1
2020-07-03,Basilicata,0,0,4,27,4,404,40333,v1
2020-07-03,Puglia,21,0,109,545,88,4533,184749,v1
2020-07-03,PA Trento,2,0,46,405,44,4871,125206,v1
2020-07-03,Marche,6,0,227,987,221,6789,140965,v1
2020-07-03,Liguria,40,3,283,1558,240,9987,151324,v1
2020-07-03,Toscana,13,3,323,1112,307,10267,347127,v1
2020-07-03,Veneto,19,0,390,2023,371,19314,992568,v1
2020-07-03,Emilia-Romagna,87,9,1011,4267,915,28562,508691,v1
2020-07-03,Piemonte,235,10,1275,4100,1030,31394,425052,v1
2020-07-03,Campania,35,0,197,432,162,4712,289253,v1
2020-07-03,Calabria,4,0,25,97,21,1182,97852,v1
2020-07-03,Lazio,188,11,826,840,627,8141,346239,v1
2020-07-04,Umbria,4,0,9,80,5,1447,99397,v1
2020-07-04,Calabria,3,0,26,97,23,1183,98936,v1
2020-07-04,Sicilia,15,2,138,282,121,3094,219841,v1
2020-07-04,Sardegna,6,0,13,133,7,1369,87244,v1
2020-07-04,Friuli Venezia Giulia,6,0,73,345,67,3326,199207,v1
2020-07-04,Molise,0,0,21,23,21,445,23399,v1
2020-07-04,PA Bolzano,3,0,85,292,82,2645,86556,v1
2020-07-04,Abruzzo,28,0,159,464,131,3305,109379,v1
2020-07-04,Valle d'Aosta,3,0,4,146,1,1196,18650,v1
2020-07-04,Basilicata,0,0,4,27,4,404,40562,v1
2020-07-04,Puglia,21,0,111,545,90,4536,186569,v1
2020-07-04,PA Trento,2,0,48,405,46,4873,126689,v1
2020-07-04,Marche,5,0,203,987,198,6789,142031,v1
2020-07-04,Liguria,39,2,283,1558,242,9991,152888,v1
2020-07-04,Toscana,11,2,324,1114,311,10276,349745,v1
2020-07-04,Veneto,16,1,388,2023,371,19318,1004228,v1
2020-07-04,Emilia-Romagna,88,8,1037,4267,941,28613,514204,v1
2020-07-04,Piemonte,225,9,1217,4102,983,31405,427590,v1
2020-07-04,Campania,37,0,198,432,161,4714,290745,v1
2020-07-04,Lombardia,231,36,9426,16691,9159,94318,1074333,v1
2020-07-04,Lazio,197,11,854,841,646,8172,348633,v1
2020-07-05,Umbria,4,0,9,80,5,1447,100193,v1
2020-07-05,Calabria,3,0,26,97,23,1183,99467,v1
2020-07-05,Sicilia,13,2,138,282,123,3094,221210,v1
2020-07-05,Sardegna,4,0,12,133,8,1370,87553,v1
2020-07-05,Friuli Venezia Giulia,7,0,73,345,66,3326,199988,v1
2020-07-05,Molise,0,0,21,23,21,445,23529,v1
2020-07-05,PA Bolzano,3,0,85,292,82,2647,87236,v1
2020-07-05,Abruzzo,30,0,163,464,133,3309,110052,v1
2020-07-05,Valle d'Aosta,4,0,5,146,1,1196,18707,v1
2020-07-05,Lombardia,230,36,9445,16697,9179,94416,1083105,v1
2020-07-05,Puglia,20,0,110,545,90,4536,188242,v1
2020-07-05,Lazio,199,11,861,841,651,8186,350978,v1
2020-07-05,Campania,36,0,201,432,165,4719,292593,v1
2020-07-05,Piemonte,226,9,1217,4102,982,31423,430300,v1
2020-07-05,Emilia-Romagna,88,9,1029,4268,932,28637,517215,v1
2020-07-05,Basilicata,0,0,4,27,4,404,40562,v1
2020-07-05,Toscana,12,2,330,1114,316,10285,352549,v1
2020-07-05,Liguria,43,3,289,1558,243,9999,154061,v1
2020-07-05,Marche,5,0,194,987,189,6790,143029,v1
2020-07-05,PA Trento,2,0,42,405,40,4873,127886,v1
2020-07-05,Veneto,16,2,388,2023,370,19326,1009833,v1
2020-07-06,Umbria,4,0,9,80,5,1447,100395,v1
2020-07-06,PA Bolzano,3,0,83,292,80,2647,87392,v1
2020-07-06,Molise,0,0,21,23,21,445,23616,v1
2020-07-06,Friuli Venezia Giulia,9,0,71,345,62,3326,200651,v1
2020-07-06,Abruzzo,30,0,156,464,126,3309,110126,v1
2020-07-06,Sicilia,14,2,139,282,123,3095,222176,v1
2020-07-06,Calabria,4,0,26,97,22,1183,99705,v1
2020-07-06,Sardegna,3,0,10,134,7,1371,87798,v1
2020-07-06,Valle d'Aosta,4,0,5,146,1,1196,18807,v1
2020-07-06,Basilicata,0,0,4,27,4,404,40807,v1
2020-07-06,Puglia,18,0,93,545,75,4536,188969,v1
2020-07-06,PA Trento,3,0,37,405,34,4873,128029,v1
2020-07-06,Marche,5,0,189,987,184,6790,143299,v1
2020-07-06,Liguria,46,0,289,1558,243,10001,154636,v1
2020-07-06,Toscana,12,2,332,1114,318,10287,353862,v1
2020-07-06,Veneto,16,2,384,2024,366,19327,1013235,v1
2020-07-06,Emilia-Romagna,90,9,1064,4268,965,28675,519586,v1
2020-07-06,Piemonte,210,9,1208,4104,989,31429,431761,v1
2020-07-06,Campania,42,0,227,432,185,4746,293368,v1
2020-07-06,Lombardia,233,36,9492,16700,9223,94527,1088960,v1
2020-07-06,Lazio,200,12,870,842,658,8205,353276,v1
2020-07-07,Umbria,3,0,8,80,5,1447,101557,v1
2020-07-07,Lombardia,229,36,9074,16713,8809,94580,1092340,v1
2020-07-07,Sicilia,12,0,140,282,128,3096,224783,v1
2020-07-07,Sardegna,5,0,13,134,8,1371,88721,v1
2020-07-07,Friuli Venezia Giulia,7,0,72,345,65,3327,202753,v1
2020-07-07,Molise,0,0,18,23,18,445,23800,v1
2020-07-07,PA Bolzano,3,0,83,292,80,2648,87774,v1
2020-07-07,Abruzzo,28,0,153,464,125,3309,110863,v1
2020-07-07,Valle d'Aosta,4,0,5,146,1,1196,18869,v1
2020-07-07,Basilicata,0,0,4,27,4,404,41102,v1
2020-07-07,Puglia,12,0,79,546,67,4535,191319,v1
2020-07-07,PA Trento,3,0,40,405,37,4876,128597,v1
2020-07-07,Marche,5,0,185,987,180,6791,144089,v1
2020-07-07,Liguria,38,0,285,1558,247,10003,156101,v1
2020-07-07,Toscana,12,1,339,1116,326,10306,356547,v1
2020-07-07,Veneto,17,2,385,2034,366,19341,1022657,v1
2020-07-07,Emilia-Romagna,98,10,1060,4269,952,28706,526212,v1
2020-07-07,Piemonte,210,8,1173,4107,955,31434,434835,v1
2020-07-07,Campania,48,0,226,432,178,4747,294712,v1
2020-07-07,Calabria,4,0,27,97,23,1184,100737,v1
2020-07-07,Lazio,202,13,873,842,658,8210,355305,v1
2020-07-08,Calabria,4,0,28,97,24,1185,101642,v1
2020-07-08,Sicilia,7,0,127,283,120,3097,227239,v1
2020-07-08,Abruzzo,27,0,145,464,118,3310,111752,v1
2020-07-08,Umbria,3,0,7,80,4,1447,102611,v1
2020-07-08,Molise,0,0,17,23,17,445,23963,v1
2020-07-08,PA Bolzano,6,0,83,292,77,2650,88462,v1
2020-07-08,Friuli Venezia Giulia,8,0,82,345,74,3331,204580,v1
2020-07-08,Valle d'Aosta,4,0,5,146,1,1196,19052,v1
2020-07-08,Sardegna,3,0,10,134,7,1371,89561,v1
2020-07-08,Puglia,14,0,78,546,64,4536,193757,v1
2020-07-08,Campania,36,0,228,432,192,4750,296630,v1
2020-07-08,Basilicata,1,0,5,27,4,405,41330,v1
2020-07-08,Piemonte,205,8,1140,4107,927,31459,438250,v1
2020-07-08,Emilia-Romagna,99,10,1071,4269,962,28755,531089,v1
2020-07-08,Veneto,17,3,386,2034,366,19348,1031906,v1
2020-07-08,Lombardia,211,34,8460,16725,8215,94651,1103015,v1
2020-07-08,Liguria,36,1,287,1558,250,10006,157429,v1
2020-07-08,Marche,5,0,184,987,179,6794,145099,v1
2020-07-08,PA Trento,3,0,37,405,34,4876,129180,v1
2020-07-08,Lazio,198,13,874,842,663,8224,357307,v1
2020-07-08,Toscana,12,2,341,1118,327,10313,360262,v1
2020-07-09,Sardegna,3,0,10,134,7,1371,90529,v1
2020-07-09,PA Bolzano,6,0,84,292,78,2653,89077,v1
2020-07-09,Molise,0,0,15,23,15,445,24149,v1
2020-07-09,Friuli Venezia Giulia,2,0,75,345,73,3332,206808,v1
2020-07-09,Abruzzo,26,0,147,464,121,3318,112505,v1
2020-07-09,Sicilia,6,0,128,283,122,3098,229851,v1
2020-07-09,PA Trento,1,0,33,405,32,4876,130754,v1
2020-07-09,Umbria,3,0,7,80,4,1447,103642,v1
2020-07-09,Valle d'Aosta,4,0,5,146,1,1196,19246,v1
2020-07-09,Liguria,34,1,278,1558,243,10010,158901,v1
2020-07-09,Puglia,14,0,74,546,60,4536,196070,v1
2020-07-09,Basilicata,2,0,5,27,3,405,41756,v1
2020-07-09,Lazio,198,13,889,843,678,8252,359842,v1
2020-07-09,Campania,45,0,232,432,187,4755,298217,v1
2020-07-09,Piemonte,193,10,1124,4108,921,31475,441677,v1
2020-07-09,Calabria,4,0,28,97,24,1185,102585,v1
2020-07-09,Veneto,17,2,392,2037,373,19358,1040189,v1
2020-07-09,Toscana,11,2,337,1120,324,10314,363333,v1
2020-07-09,Marche,5,0,173,987,168,6798,146278,v1
2020-07-09,Lombardia,201,31,8357,16730,8125,94770,1114827,v1
2020-07-09,Emilia-Romagna,96,10,1066,4269,960,28769,536432,v1
2020-07-10,Umbria,4,0,8,80,4,1448,104428,v1
2020-07-10,PA Bolzano,6,0,86,292,80,2658,89711,v1
2020-07-10,Molise,0,0,15,23,15,445,24295,v1
2020-07-10,Friuli Venezia Giulia,2,0,78,345,76,3333,209161,v1
2020-07-10,Abruzzo,26,0,148,464,122,3321,113388,v1
2020-07-10,Sicilia,6,0,124,283,118,3098,231767,v1
2020-07-10,Calabria,4,0,27,97,23,1186,103582,v1
2020-07-10,Sardegna,3,0,10,134,7,1372,91395,v1
2020-07-10,Valle d'Aosta,4,0,5,146,1,1196,19327,v1
2020-07-10,Basilicata,3,0,5,27,2,405,41973,v1
2020-07-10,Puglia,13,0,72,546,59,4540,198088,v1
2020-07-10,PA Trento,1,0,27,405,26,4879,131980,v1
2020-07-10,Marche,4,0,168,987,164,6799,147083,v1
2020-07-10,Liguria,25,1,264,1558,238,10025,160464,v1
2020-07-10,Toscana,9,2,330,1121,319,10316,366018,v1
2020-07-10,Veneto,14,3,394,2039,377,19369,1048535,v1
2020-07-10,Emilia-Romagna,96,10,1113,4269,1007,28822,540614,v1
2020-07-10,Piemonte,193,9,1075,4110,873,31485,444443,v1
2020-07-10,Campania,44,0,237,432,193,4762,299725,v1
2020-07-10,Lombardia,190,27,8341,16736,8124,94905,1126332,v1
