REPORT DATE,Regione,Ricoverati con sintomi,Terapia intensiva,Totale attualmente positivi,DECEDUTI,Isolamento domiciliare,CASI TOTALI - A,Totale tamponi effettuati,SCHEMA VERSION,D - CASI TOTALI - A,D - DECEDUTI
2021-04-01,Umbria,335,57,4812,1259,4420,51082,174.0,v6,6320.0,203.0
2021-04-02,Puglia,1879,263,48747,4873,46605,196523,2044.0,v6,2007.0,25.0
2021-04-02,Valle d'Aosta,56,10,998,426,932,9235,115.0,v6,99.0,1.0
2021-04-02,Friuli Venezia Giulia,634,81,14304,3338,13589,86013,513.0,v6,362.0,16.0
2021-04-02,Veneto,1666,284,37999,10682,36049,376711,1567.0,v6,1480.0,29.0
2021-04-02,Campania,1558,155,91770,5475,90057,330016,2057.0,v6,2057.0,57.0
2021-04-02,Emilia-Romagna,3299,371,73249,12040,69579,339208,1830.0,v6,1816.0,56.0
2021-04-02,Piemonte,3864,378,34369,10399,30127,299139,1942.0,v6,1750.0,63.0
2021-04-02,Lazio,3068,376,51141,6720,47697,283457,1918.0,v6,1799.0,43.0
2021-04-02,Toscana,1587,274,28676,5406,26815,196570,1640.0,v6,1590.0,26.0
2021-04-02,Sicilia,898,150,21011,4662,19963,176627,1222.0,v6,1222.0,15.0
2021-04-02,Liguria,650,72,7393,3897,6671,90506,472.0,v6,472.0,8.0
2021-04-02,Molise,57,16,834,440,761,12361,55.0,v6,55.0,0.0
2021-04-02,Basilicata,178,12,4956,448,4766,19805,166.0,v6,166.0,3.0
2021-04-02,PA Trento,189,51,2734,1289,2494,30672,114.0,v6,61.0,3.0
2021-04-02,Sardegna,244,35,15031,1240,14752,46310,473.0,v6,473.0,2.0
2021-04-02,Calabria,406,36,10801,835,10359,47932,465.0,v6,465.0,12.0
2021-04-02,Lombardia,6703,857,96656,30959,89096,709183,3941.0,v6,3230.0,97.0
2021-04-02,Abruzzo,577,69,10340,2151,9694,65931,424.0,v6,423.0,6.0
2021-04-02,PA Bolzano,72,18,665,1133,575,56392,134.0,v6,81.0,3.0
2021-04-02,Marche,793,142,8867,2655,7932,89284,651.0,v6,651.0,15.0
2021-04-02,Umbria,326,54,4754,1260,4374,51271,189.0,v6,189.0,1.0
2021-04-03,Sicilia,902,152,21925,4676,20871,177641,1014.0,v6,1014.0,14.0
2021-04-03,Friuli Venezia Giulia,596,78,14032,3358,13358,86300,452.0,v6,287.0,20.0
2021-04-03,Veneto,1652,286,37503,10714,35565,378167,1563.0,v6,1456.0,32.0
2021-04-03,Campania,1567,152,92082,5509,90363,332330,2314.0,v6,2314.0,34.0
2021-04-03,Emilia-Romagna,3181,366,72480,12078,68933,340986,1789.0,v6,1778.0,38.0
2021-04-03,Piemonte,3819,369,34036,10422,29848,301046,2127.0,v6,1907.0,23.0
2021-04-03,Lazio,3077,392,51952,6747,48483,285051,1631.0,v6,1594.0,27.0
2021-04-03,Toscana,1603,278,28709,5428,26828,198004,1473.0,v6,1434.0,22.0
2021-04-03,Puglia,1897,256,50166,4896,48013,198655,2142.0,v6,2132.0,23.0
2021-04-03,Liguria,652,78,7612,3898,6882,90966,460.0,v6,460.0,1.0
2021-04-03,Valle d'Aosta,55,12,1045,427,978,9303,79.0,v6,68.0,1.0
2021-04-03,Marche,785,140,8832,2666,7907,89863,579.0,v6,579.0,11.0
2021-04-03,Lombardia,6660,862,94125,31056,86603,712625,4132.0,v6,3442.0,97.0
2021-04-03,Basilicata,175,12,4986,450,4799,19899,94.0,v6,94.0,2.0
2021-04-03,PA Trento,179,51,2640,1295,2410,30726,127.0,v6,54.0,6.0
2021-04-03,Sardegna,255,38,15289,1241,14996,46638,328.0,v6,328.0,1.0
2021-04-03,Molise,55,14,818,444,749,12394,33.0,v6,33.0,4.0
2021-04-03,Umbria,317,53,4627,1261,4257,51377,106.0,v6,106.0,1.0
2021-04-03,Abruzzo,573,71,10299,2166,9655,66156,225.0,v6,225.0,15.0
2021-04-03,PA Bolzano,69,16,641,1135,556,56494,145.0,v6,102.0,2.0
2021-04-03,Calabria,420,38,11056,837,10598,48380,448.0,v6,448.0,2.0
2021-04-04,Sicilia,974,153,22852,4697,21725,178656,1015.0,v6,1015.0,21.0
2021-04-04,Friuli Venezia Giulia,582,82,13760,3376,13096,86573,342.0,v6,273.0,18.0
2021-04-04,Veneto,1680,282,37467,10738,35505,379390,1185.0,v6,1223.0,24.0
2021-04-04,Campania,1509,153,92964,5516,91302,334238,1908.0,v6,1908.0,7.0
2021-04-04,Emilia-Romagna,3117,360,72188,12113,68711,342683,1700.0,v6,1697.0,35.0
2021-04-04,Piemonte,3837,370,33955,10450,29748,302397,1425.0,v6,1351.0,28.0
2021-04-04,Lazio,3071,391,52647,6773,49185,286468,1523.0,v6,1417.0,26.0
2021-04-04,Toscana,1614,274,29228,5454,27340,199579,1626.0,v6,1575.0,26.0
2021-04-04,Puglia,1896,252,51171,4911,49023,200264,1628.0,v6,1609.0,15.0
2021-04-04,Liguria,680,76,7557,3904,6801,91378,412.0,v6,412.0,6.0
2021-04-04,Valle d'Aosta,52,13,1106,428,1041,9378,102.0,v6,75.0,1.0
2021-04-04,Marche,744,142,8731,2682,7845,90186,323.0,v6,323.0,16.0
2021-04-04,Lombardia,6622,864,93964,31130,86478,715088,3003.0,v6,2463.0,74.0
2021-04-04,Basilicata,173,12,5022,452,4837,20018,119.0,v6,119.0,2.0
2021-04-04,PA Trento,183,51,2723,1297,2489,30834,169.0,v6,108.0,2.0
2021-04-04,Sardegna,257,41,15556,1242,15258,46961,323.0,v6,323.0,1.0
2021-04-04,Molise,49,15,792,447,728,12434,40.0,v6,40.0,3.0
2021-04-04,Umbria,302,50,4541,1266,4189,51529,152.0,v6,152.0,5.0
2021-04-04,Abruzzo,585,69,10728,2169,10074,66594,438.0,v6,438.0,3.0
2021-04-04,PA Bolzano,76,16,600,1138,508,56542,81.0,v6,48.0,3.0
2021-04-04,Calabria,429,37,11483,847,11017,48891,511.0,v6,511.0,10.0
2021-04-05,Sicilia,1025,158,23705,4717,22522,179565,909.0,v6,909.0,20.0
2021-04-05,Friuli Venezia Giulia,592,86,13410,3386,12732,86698,150.0,v6,125.0,10.0
2021-04-05,Veneto,1679,287,37472,10755,35506,380134,649.0,v6,744.0,17.0
2021-04-05,Campania,1599,159,92498,5525,90740,335167,929.0,v6,929.0,9.0
2021-04-05,Emilia-Romagna,3149,366,72206,12151,68691,344175,1493.0,v6,1492.0,38.0
2021-04-05,Piemonte,3851,365,33753,10463,29537,303149,804.0,v6,752.0,13.0
2021-04-05,Lazio,3095,396,53228,6805,49737,287866,1419.0,v6,1398.0,32.0
2021-04-05,Toscana,1666,282,29224,5478,27276,200529,981.0,v6,950.0,24.0
2021-04-05,Puglia,1910,248,51220,4931,49062,200887,677.0,v6,623.0,20.0
2021-04-05,Valle d'Aosta,52,14,1173,428,1107,9445,75.0,v6,67.0,0.0
2021-04-05,Liguria,683,78,7730,3905,6969,91780,402.0,v6,402.0,1.0
2021-04-05,Marche,764,142,8702,2691,7796,90368,182.0,v6,182.0,9.0
2021-04-05,PA Bolzano,83,17,584,1141,484,56568,48.0,v6,26.0,3.0
2021-04-05,Abruzzo,596,70,10716,2173,10050,66613,19.0,v6,19.0,4.0
2021-04-05,Umbria,303,47,4446,1270,4096,51582,53.0,v6,53.0,4.0
2021-04-05,Calabria,429,39,11557,854,11089,49088,197.0,v6,197.0,7.0
2021-04-05,Sardegna,278,45,15768,1244,15445,47222,261.0,v6,261.0,2.0
2021-04-05,PA Trento,183,53,2599,1297,2363,30861,40.0,v6,27.0,0.0
2021-04-05,Basilicata,171,12,4916,454,4733,20034,16.0,v6,16.0,2.0
2021-04-05,Lombardia,6626,858,94431,31211,86947,716350,1358.0,v6,1262.0,81.0
2021-04-05,Molise,51,15,758,447,692,12452,18.0,v6,18.0,0.0
2021-04-06,Toscana,1712,279,29079,5510,27088,201186,685.0,v6,657.0,32.0
2021-04-06,Lazio,3240,396,53578,6848,49942,288939,1120.0,v6,1073.0,43.0
2021-04-06,Piemonte,3882,370,32788,10481,28536,303905,852.0,v6,756.0,18.0
2021-04-06,Emilia-Romagna,3206,367,70890,12189,67317,344958,791.0,v6,783.0,38.0
2021-04-06,Puglia,1988,252,50454,5001,48214,201324,475.0,v6,437.0,70.0
2021-04-06,Veneto,1710,296,36986,10770,34980,380664,507.0,v6,530.0,15.0
2021-04-06,Friuli Venezia Giulia,604,81,13322,3402,12637,86749,63.0,v6,51.0,16.0
2021-04-06,Valle d'Aosta,55,15,1197,429,1127,9475,34.0,v6,30.0,1.0
2021-04-06,Campania,1603,160,91902,5587,90139,336013,846.0,v6,846.0,62.0
2021-04-06,Sicilia,1082,160,24452,4730,23210,180348,783.0,v6,783.0,13.0
2021-04-06,Liguria,691,80,7988,3910,7217,91954,174.0,v6,174.0,5.0
2021-04-06,Molise,53,16,703,447,634,12452,0.0,v6,0.0,0.0
2021-04-06,Basilicata,174,13,4915,462,4728,20055,21.0,v6,21.0,8.0
2021-04-06,PA Trento,175,53,2411,1301,2183,30873,26.0,v6,12.0,4.0
2021-04-06,Sardegna,297,47,15837,1245,15493,47350,128.0,v6,128.0,1.0
2021-04-06,Calabria,439,37,11496,864,11020,49291,203.0,v6,203.0,10.0
2021-04-06,Lombardia,6643,845,83699,31264,76211,716967,841.0,v6,617.0,53.0
2021-04-06,Abruzzo,603,70,10571,2187,9898,66660,47.0,v6,47.0,14.0
2021-04-06,PA Bolzano,85,17,528,1146,426,56590,35.0,v6,22.0,5.0
2021-04-06,Marche,783,141,8431,2701,7507,90434,66.0,v6,66.0,10.0
2021-04-06,Umbria,312,48,4478,1273,4118,51652,70.0,v6,70.0,3.0
2021-04-07,Puglia,2029,268,50729,5044,48432,202565,1255.0,v6,1241.0,43.0
2021-04-07,Valle d'Aosta,59,13,1173,431,1101,9514,61.0,v6,39.0,2.0
2021-04-07,Friuli Venezia Giulia,584,79,12962,3424,12299,86915,286.0,v6,166.0,22.0
2021-04-07,Veneto,1720,303,35537,10837,33514,381538,1111.0,v6,874.0,67.0
2021-04-07,Campania,1606,149,91107,5653,89352,337371,1358.0,v6,1358.0,66.0
2021-04-07,Emilia-Romagna,3160,356,68975,12246,65459,345515,576.0,v6,557.0,57.0
2021-04-07,Piemonte,3889,357,31522,10560,27276,305175,1464.0,v6,1270.0,79.0
2021-04-07,Lazio,3265,382,52811,6895,49164,289942,1081.0,v6,1003.0,47.0
2021-04-07,Toscana,1724,275,28352,5551,26353,202104,937.0,v6,918.0,41.0
2021-04-07,Sicilia,1125,157,25346,4746,24064,181346,998.0,v6,998.0,16.0
2021-04-07,Liguria,672,81,7972,3922,7219,92379,425.0,v6,425.0,12.0
2021-04-07,Molise,55,15,673,450,603,12456,4.0,v6,4.0,3.0
2021-04-07,Basilicata,176,12,4919,470,4731,20197,142.0,v6,142.0,8.0
2021-04-07,PA Trento,166,48,2277,1306,2063,30911,103.0,v6,38.0,5.0
2021-04-07,Sardegna,294,47,15990,1250,15649,47613,263.0,v6,263.0,5.0
2021-04-07,Calabria,452,39,11443,872,10952,49583,292.0,v6,292.0,8.0
2021-04-07,Lombardia,6595,834,82293,31373,74864,718677,2569.0,v6,1710.0,109.0
2021-04-07,Abruzzo,592,72,10397,2200,9733,66878,219.0,v6,218.0,13.0
2021-04-07,PA Bolzano,80,15,574,1148,479,56646,146.0,v6,56.0,2.0
2021-04-07,Marche,758,139,8326,2717,7429,90720,286.0,v6,286.0,16.0
2021-04-07,Umbria,315,42,4459,1279,4102,51784,132.0,v6,132.0,6.0
2021-04-08,Sicilia,1119,164,26527,4757,25244,182633,1287.0,v6,1287.0,11.0
2021-04-08,Friuli Venezia Giulia,554,77,12240,3453,11609,87212,457.0,v6,297.0,29.0
2021-04-08,Veneto,1693,305,34139,10861,32141,382756,1241.0,v6,1218.0,24.0
2021-04-08,Campania,1605,148,91011,5703,89258,339304,1933.0,v6,1933.0,50.0
2021-04-08,Emilia-Romagna,3051,352,68855,12271,65452,346582,1075.0,v6,1067.0,25.0
2021-04-08,Piemonte,3800,346,30393,10588,26247,306712,1661.0,v6,1537.0,28.0
2021-04-08,Lazio,3228,382,52180,6932,48570,291103,1240.0,v6,1161.0,37.0
2021-04-08,Puglia,2020,256,50755,5095,48479,204584,1974.0,v6,2019.0,51.0
2021-04-08,Toscana,1707,285,28203,5571,26211,203233,1153.0,v6,1129.0,20.0
2021-04-08,Liguria,676,79,7728,3935,6973,92766,387.0,v6,387.0,13.0
2021-04-08,Valle d'Aosta,59,12,1112,434,1041,9553,54.0,v6,39.0,3.0
2021-04-08,Marche,755,138,8334,2737,7441,91210,490.0,v6,490.0,20.0
2021-04-08,Lombardia,6501,830,81995,31503,74664,720593,2537.0,v6,1916.0,130.0
2021-04-08,Basilicata,169,10,4986,475,4807,20360,163.0,v6,163.0,5.0
2021-04-08,PA Trento,157,46,2049,1307,1846,31017,164.0,v6,106.0,1.0
2021-04-08,Sardegna,302,49,16199,1255,15848,47918,305.0,v6,305.0,5.0
2021-04-08,Molise,54,14,635,454,567,12480,24.0,v6,24.0,4.0
2021-04-08,Umbria,294,44,4334,1286,3996,51956,172.0,v6,172.0,7.0
2021-04-08,Abruzzo,585,71,10287,2212,9631,67155,277.0,v6,277.0,12.0
2021-04-08,PA Bolzano,74,17,579,1149,488,56722,124.0,v6,76.0,1.0
2021-04-08,Calabria,448,38,11789,883,11303,50086,503.0,v6,503.0,11.0
2021-04-09,Sicilia,1149,168,21752,5015,20435,184138,1505.0,v6,1505.0,258.0
2021-04-09,Friuli Venezia Giulia,529,77,11731,3482,11125,87440,336.0,v6,228.0,29.0
2021-04-09,Veneto,1637,295,32918,10899,30986,383654,988.0,v6,898.0,38.0
2021-04-09,Campania,1558,148,91238,5734,89532,341529,2225.0,v6,2225.0,31.0
2021-04-09,Emilia-Romagna,2917,343,68218,12307,64958,348064,1488.0,v6,1482.0,36.0
2021-04-09,Piemonte,3706,329,29683,10625,25648,308401,1798.0,v6,1689.0,37.0
2021-04-09,Lazio,3173,368,51941,6979,48400,292384,1363.0,v6,1281.0,47.0
2021-04-09,Puglia,1980,260,51047,5143,48807,206406,1791.0,v6,1822.0,48.0
2021-04-09,Toscana,1704,284,28160,5604,26172,204510,1309.0,v6,1277.0,33.0
2021-04-09,Liguria,645,74,7615,3950,6896,93187,421.0,v6,421.0,15.0
2021-04-09,Valle d'Aosta,66,12,1127,436,1049,9610,65.0,v6,57.0,2.0
2021-04-09,Marche,746,134,8259,2752,7379,91662,452.0,v6,452.0,15.0
2021-04-09,Lombardia,6252,828,81579,31595,74499,723407,3289.0,v6,2814.0,92.0
2021-04-09,Basilicata,169,10,5023,479,4844,20564,204.0,v6,204.0,4.0
2021-04-09,PA Trento,146,43,1906,1309,1717,31074,107.0,v6,57.0,2.0
2021-04-09,Sardegna,321,50,16449,1259,16078,48298,380.0,v6,380.0,4.0
2021-04-09,Molise,54,13,644,455,577,12523,43.0,v6,43.0,1.0
2021-04-09,Umbria,286,43,4270,1290,3941,52157,201.0,v6,201.0,4.0
2021-04-09,Abruzzo,571,68,10203,2227,9564,67506,351.0,v6,351.0,15.0
2021-04-09,PA Bolzano,72,17,551,1149,462,56784,110.0,v6,62.0,0.0
2021-04-09,Calabria,465,39,12047,890,11543,50598,512.0,v6,512.0,7.0
2021-04-10,Sicilia,1152,164,22191,5029,20875,185367,1229.0,v6,1229.0,14.0
2021-04-10,Friuli Venezia Giulia,516,75,11422,3494,10831,87748,392.0,v6,308.0,12.0
2021-04-10,Veneto,1629,296,32535,10913,30610,384547,1054.0,v6,893.0,14.0
2021-04-10,Campania,1555,141,91378,5747,89682,343598,2069.0,v6,2069.0,13.0
2021-04-10,Emilia-Romagna,2805,334,67432,12340,64293,349577,1525.0,v6,1513.0,33.0
2021-04-10,Piemonte,3633,324,28673,10647,24716,309544,1267.0,v6,1143.0,22.0
2021-04-10,Lazio,3118,386,52389,7014,48885,293825,1463.0,v6,1441.0,35.0
2021-04-10,Puglia,1978,252,51558,5174,49328,208185,1804.0,v6,1779.0,31.0
2021-04-10,Toscana,1688,286,27912,5632,25938,205645,1177.0,v6,1135.0,28.0
2021-04-10,Valle d'Aosta,65,12,1142,436,1065,9678,78.0,v6,68.0,0.0
2021-04-10,Liguria,655,76,7802,3971,7071,93597,410.0,v6,410.0,21.0
2021-04-10,Marche,725,132,8178,2760,7321,92076,414.0,v6,414.0,8.0
2021-04-10,PA Bolzano,76,16,483,1150,391,56837,87.0,v6,53.0,1.0
2021-04-10,Abruzzo,557,67,10226,2240,9602,67743,238.0,v6,237.0,13.0
2021-04-10,Umbria,285,43,4107,1294,3779,52309,152.0,v6,152.0,4.0
2021-04-10,Calabria,472,38,12409,897,11899,51075,477.0,v6,477.0,7.0
2021-04-10,Sardegna,323,55,16794,1261,16416,48723,425.0,v6,425.0,2.0
2021-04-10,PA Trento,138,43,1740,1311,1559,31116,107.0,v6,42.0,2.0
2021-04-10,Basilicata,172,10,5003,482,4821,20735,171.0,v6,171.0,3.0
2021-04-10,Lombardia,6059,824,79038,31676,72155,725906,2974.0,v6,2499.0,81.0
2021-04-10,Molise,53,14,673,455,606,12577,54.0,v6,54.0,0.0
2021-04-11,Toscana,1668,284,27758,5662,25806,206837,1222.0,v6,1192.0,30.0
2021-04-11,Puglia,1989,260,52047,5189,49798,209534,1359.0,v6,1349.0,15.0
2021-04-11,Lazio,3067,393,52060,7033,48600,295484,1675.0,v6,1659.0,19.0
2021-04-11,Valle d'Aosta,64,12,1110,436,1034,9712,42.0,v6,34.0,0.0
2021-04-11,Sicilia,1148,171,22971,5038,21652,186487,1120.0,v6,1120.0,9.0
2021-04-11,Campania,1569,145,91651,5774,89937,345452,1854.0,v6,1854.0,27.0
2021-04-11,Veneto,1542,289,31807,10941,29976,385464,871.0,v6,917.0,28.0
2021-04-11,Friuli Venezia Giulia,519,75,11111,3506,10517,87920,208.0,v6,172.0,12.0
2021-04-11,Emilia-Romagna,2711,330,66625,12380,63584,350743,1170.0,v6,1166.0,40.0
2021-04-11,Liguria,657,80,7776,4003,7039,93932,335.0,v6,335.0,32.0
2021-04-11,Piemonte,3606,320,28372,10660,24446,310870,1372.0,v6,1326.0,13.0
2021-04-11,Marche,728,129,8205,2771,7348,92482,406.0,v6,406.0,11.0
2021-04-11,Lombardia,5896,814,79480,31753,72770,727794,2302.0,v6,1888.0,77.0
2021-04-11,Basilicata,179,12,5143,484,4952,20984,249.0,v6,249.0,2.0
2021-04-11,PA Trento,146,41,1653,1311,1466,31158,93.0,v6,42.0,0.0
2021-04-11,Sardegna,335,56,17081,1265,16690,49092,369.0,v6,369.0,4.0
2021-04-11,Molise,49,15,651,456,587,12615,38.0,v6,38.0,1.0
2021-04-11,Umbria,272,41,4030,1296,3717,52444,135.0,v6,135.0,2.0
2021-04-11,Abruzzo,557,65,10460,2243,9838,68002,259.0,v6,259.0,3.0
2021-04-11,PA Bolzano,76,15,458,1150,367,56874,74.0,v6,37.0,0.0
2021-04-11,Calabria,473,38,12556,903,12045,51668,593.0,v6,593.0,6.0
2021-04-12,Toscana,1698,286,27631,5692,25647,207507,715.0,v6,670.0,30.0
2021-04-12,Valle d'Aosta,64,11,1129,436,1054,9742,32.0,v6,30.0,0.0
2021-04-12,Friuli Venezia Giulia,523,81,10987,3517,10383,87980,82.0,v6,60.0,11.0
2021-04-12,Veneto,1568,286,31687,10952,29833,386126,587.0,v6,662.0,11.0
2021-04-12,Campania,1594,136,91166,5817,89436,346838,1386.0,v6,1386.0,43.0
2021-04-12,Emilia-Romagna,2756,332,66433,12411,63345,351885,1151.0,v6,1142.0,31.0
2021-04-12,Piemonte,3633,317,27661,10690,23711,311448,636.0,v6,578.0,30.0
2021-04-12,Lazio,3050,396,52068,7070,48622,296492,1057.0,v6,1008.0,37.0
2021-04-12,Puglia,1983,265,51576,5228,49328,210335,815.0,v6,801.0,39.0
2021-04-12,Sicilia,1191,174,23709,5058,22344,187597,1110.0,v6,1110.0,20.0
2021-04-12,Liguria,662,84,7733,4010,6987,94238,306.0,v6,306.0,7.0
2021-04-12,Molise,47,16,636,456,573,12643,28.0,v6,28.0,0.0
2021-04-12,Basilicata,177,13,5160,489,4970,21059,75.0,v6,75.0,5.0
2021-04-12,PA Trento,151,42,1563,1311,1370,31174,24.0,v6,16.0,0.0
2021-04-12,Sardegna,341,55,17238,1277,16842,49399,307.0,v6,307.0,12.0
2021-04-12,Calabria,471,40,12570,906,12059,51894,226.0,v6,226.0,3.0
2021-04-12,Lombardia,5763,811,72687,31815,66113,728637,997.0,v6,843.0,62.0
2021-04-12,Abruzzo,569,64,10410,2248,9777,68091,90.0,v6,89.0,5.0
2021-04-12,PA Bolzano,79,14,416,1150,323,56888,14.0,v6,14.0,0.0
2021-04-12,Marche,733,129,8055,2781,7193,92593,111.0,v6,111.0,10.0
2021-04-12,Umbria,276,41,3902,1298,3585,52484,40.0,v6,40.0,2.0
2021-04-13,Sicilia,1214,176,24671,5068,23281,188981,1384.0,v6,1384.0,10.0
2021-04-13,Friuli Venezia Giulia,493,75,10529,3534,9961,88238,371.0,v6,258.0,17.0
2021-04-13,Veneto,1534,269,30559,10994,28756,386762,883.0,v6,636.0,42.0
2021-04-13,Campania,1592,133,90938,5824,89213,348465,1627.0,v6,1627.0,7.0
2021-04-13,Emilia-Romagna,2654,331,64953,12452,61968,352659,785.0,v6,774.0,41.0
2021-04-13,Piemonte,3526,316,26389,10765,22547,312347,1057.0,v6,899.0,75.0
2021-04-13,Lazio,3064,392,52172,7106,48716,297534,1164.0,v6,1042.0,36.0
2021-04-13,Puglia,1966,262,51634,5282,49406,211513,1191.0,v6,1178.0,54.0
2021-04-13,Toscana,1664,283,27414,5726,25467,208421,934.0,v6,914.0,34.0
2021-04-13,Liguria,658,87,7465,4018,6720,94469,231.0,v6,231.0,8.0
2021-04-13,Valle d'Aosta,68,12,1120,436,1040,9775,48.0,v6,33.0,0.0
2021-04-13,Marche,713,127,7950,2792,7110,92815,222.0,v6,222.0,11.0
2021-04-13,Lombardia,5727,787,71341,31909,64827,729977,1975.0,v6,1340.0,94.0
2021-04-13,Basilicata,169,12,5257,492,5076,21241,182.0,v6,182.0,3.0
2021-04-13,PA Trento,147,37,1513,1314,1329,31244,119.0,v6,70.0,3.0
2021-04-13,Sardegna,340,56,17366,1285,16970,49726,327.0,v6,327.0,8.0
2021-04-13,Molise,46,15,612,459,551,12643,0.0,v6,0.0,3.0
2021-04-13,Umbria,279,41,3856,1301,3536,52593,109.0,v6,109.0,3.0
2021-04-13,Abruzzo,553,59,10261,2269,9649,68265,174.0,v6,174.0,21.0
2021-04-13,PA Bolzano,74,13,313,1152,226,56975,87.0,v6,87.0,2.0
2021-04-13,Calabria,471,43,12907,910,12393,52471,577.0,v6,577.0,4.0
2021-04-14,Sicilia,1230,185,24132,5101,22717,190523,1542.0,v6,1542.0,33.0
2021-04-14,Friuli Venezia Giulia,471,72,10326,3546,9783,88413,226.0,v6,175.0,12.0
2021-04-14,Veneto,1461,260,29442,11018,27721,387796,1081.0,v6,1034.0,24.0
2021-04-14,Campania,1585,127,91508,5851,89796,350677,2212.0,v6,2212.0,27.0
2021-04-14,Emilia-Romagna,2590,317,65117,12482,62210,353512,859.0,v6,853.0,30.0
2021-04-14,Piemonte,3430,311,25258,10835,21517,313672,1439.0,v6,1325.0,70.0
2021-04-14,Lazio,2977,398,51232,7155,47857,298669,1230.0,v6,1135.0,49.0
2021-04-14,Puglia,1935,270,51789,5321,49584,213008,1488.0,v6,1495.0,39.0
2021-04-14,Toscana,1664,282,27077,5758,25131,209554,1168.0,v6,1133.0,32.0
2021-04-14,Liguria,633,84,7194,4032,6477,94879,410.0,v6,410.0,14.0
2021-04-14,Valle d'Aosta,66,12,1142,436,1064,9826,60.0,v6,51.0,0.0
2021-04-14,Marche,671,116,7856,2798,7069,93230,415.0,v6,415.0,6.0
2021-04-14,Lombardia,5589,781,70064,31994,63694,731704,2153.0,v6,1727.0,85.0
2021-04-14,Basilicata,169,12,5402,494,5221,21452,211.0,v6,211.0,2.0
2021-04-14,PA Trento,135,37,1481,1315,1309,31324,133.0,v6,80.0,1.0
