REPORT DATE,Regione,Ricoverati con sintomi,Terapia intensiva,Totale attualmente positivi,DECEDUTI,Isolamento domiciliare,CASI TOTALI - A,Totale tamponi effettuati,SCHEMA VERSION
2021-10-16,Valle d'Aosta,4,0,111,474,107,11399,7,v6
2021-10-17,Lombardia,289,52,8344,34114,8003,822794,297,v6
2021-10-17,Basilicata,24,0,954,623,930,30538,12,v6
2021-10-17,PA Trento,16,2,285,1375,267,33784,16,v6
2021-10-17,Umbria,35,5,571,1456,531,64317,54,v6
2021-10-17,Sardegna,50,11,1576,1658,1515,75737,9,v6
2021-10-17,PA Bolzano,21,7,828,1199,800,64567,46,v6
2021-10-17,Abruzzo,53,5,1420,2553,1362,81892,39,v6
2021-10-17,Calabria,85,11,2744,1431,2648,85575,71,v6
2021-10-17,Liguria,54,7,909,4418,848,113762,55,v6
2021-10-17,Molise,2,1,76,498,73,14565,0,v6
2021-10-17,Friuli Venezia Giulia,39,7,904,3832,858,99490,32,v6
2021-10-17,Puglia,134,18,2159,6816,2007,269207,66,v6
2021-10-17,Toscana,198,21,5354,7231,5135,281102,232,v6
2021-10-17,Sicilia,246,42,7696,6937,7408,303414,229,v6
2021-10-17,Piemonte,181,16,3341,11790,3144,359634,105,v6
2021-10-17,Lazio,307,49,8818,8714,8462,379647,288,v6
2021-10-17,Emilia-Romagna,296,32,14198,13532,13870,427505,244,v6
2021-10-17,Campania,178,18,6273,8004,6077,449356,313,v6
2021-10-17,Veneto,133,31,8978,11800,8814,459810,253,v6
2021-10-17,Marche,41,14,2034,3086,1979,114904,68,v6
2021-10-17,Valle d'Aosta,4,0,107,474,103,11406,8,v6
2021-10-18,Lombardia,288,52,8349,34119,8009,822869,112,v6
2021-10-18,Basilicata,22,0,937,623,915,30542,4,v6
2021-10-18,PA Trento,16,2,291,1375,273,33791,20,v6
2021-10-18,Umbria,36,5,541,1456,500,64317,0,v6
2021-10-18,Sardegna,48,13,1547,1662,1486,75750,13,v6
2021-10-18,PA Bolzano,26,7,750,1199,717,64571,4,v6
2021-10-18,Abruzzo,56,5,1338,2553,1277,81895,3,v6
2021-10-18,Calabria,88,10,2732,1432,2634,85632,57,v6
2021-10-18,Liguria,53,8,896,4418,835,113797,35,v6
2021-10-18,Molise,2,1,74,498,71,14565,0,v6
2021-10-18,Friuli Venezia Giulia,43,7,924,3833,874,99524,39,v6
2021-10-18,Puglia,129,18,2123,6816,1976,269239,42,v6
2021-10-18,Toscana,209,24,5290,7235,5057,281244,145,v6
2021-10-18,Sicilia,254,43,7544,6942,7247,303674,260,v6
2021-10-18,Piemonte,175,20,3305,11794,3110,359675,102,v6
2021-10-18,Lazio,318,48,8689,8722,8323,379822,202,v6
2021-10-18,Emilia-Romagna,302,32,13684,13533,13350,427711,209,v6
2021-10-18,Campania,185,17,6214,8012,6012,449514,158,v6
2021-10-18,Veneto,135,31,9007,11802,8841,459960,155,v6
2021-10-18,Marche,39,15,2021,3087,1967,114941,37,v6
2021-10-18,Valle d'Aosta,4,0,107,474,103,11406,0,v6
2021-10-19,Lombardia,283,53,8487,34126,8151,823088,412,v6
2021-10-19,Basilicata,22,0,921,623,899,30557,15,v6
2021-10-19,PA Trento,15,2,303,1375,286,33799,30,v6
2021-10-19,Umbria,33,4,566,1459,529,64363,46,v6
2021-10-19,Sardegna,49,11,1487,1663,1427,75762,12,v6
2021-10-19,PA Bolzano,25,7,758,1199,726,64606,35,v6
2021-10-19,Abruzzo,56,4,1293,2555,1233,81940,46,v6
2021-10-19,Calabria,82,8,2685,1434,2595,85740,110,v6
2021-10-19,Liguria,50,11,835,4418,774,113863,66,v6
2021-10-19,Molise,3,1,70,498,66,14566,1,v6
2021-10-19,Marche,41,13,2006,3090,1952,115004,63,v6
2021-10-19,Puglia,128,19,2101,6819,1954,269364,127,v6
2021-10-19,Toscana,208,23,5225,7237,4994,281382,150,v6
2021-10-19,Sicilia,255,48,6847,6955,6544,303938,264,v6
2021-10-19,Piemonte,184,19,3384,11798,3181,359805,245,v6
2021-10-19,Lazio,307,49,8524,8732,8168,380143,326,v6
2021-10-19,Emilia-Romagna,303,29,13073,13538,12741,427871,161,v6
2021-10-19,Campania,180,17,6121,8016,5924,449720,206,v6
2021-10-19,Veneto,151,30,8817,11807,8636,460184,294,v6
2021-10-19,Friuli Venezia Giulia,46,7,941,3839,888,99592,81,v6
2021-10-19,Valle d'Aosta,2,0,102,474,100,11413,7,v6
2021-10-20,Lombardia,280,55,8292,34130,7957,823473,457,v6
2021-10-20,Basilicata,22,0,908,623,886,30577,20,v6
2021-10-20,PA Trento,12,2,315,1376,301,33821,43,v6
2021-10-20,Umbria,31,4,586,1460,551,64401,38,v6
2021-10-20,Sardegna,59,11,1443,1663,1373,75790,28,v6
2021-10-20,PA Bolzano,31,6,854,1199,817,64729,123,v6
2021-10-20,Abruzzo,52,4,1311,2557,1255,81994,54,v6
2021-10-20,Calabria,83,8,2738,1435,2647,85883,143,v6
2021-10-20,Liguria,50,11,809,4419,748,113921,58,v6
2021-10-20,Molise,3,1,73,498,69,14572,6,v6
2021-10-20,Marche,44,12,1997,3091,1941,115108,104,v6
2021-10-20,Puglia,131,17,2018,6821,1870,269509,147,v6
2021-10-20,Toscana,211,22,5124,7239,4891,281598,224,v6
2021-10-20,Sicilia,263,49,6806,6960,6494,304306,368,v6
2021-10-20,Piemonte,189,19,3433,11799,3225,359983,280,v6
2021-10-20,Lazio,314,48,8485,8736,8123,380519,381,v6
2021-10-20,Emilia-Romagna,296,31,12264,13542,11937,428118,247,v6
2021-10-20,Campania,183,21,6285,8017,6081,450126,406,v6
2021-10-20,Veneto,159,27,8868,11810,8682,460569,455,v6
2021-10-20,Friuli Venezia Giulia,49,7,958,3839,902,99699,114,v6
2021-10-20,Valle d'Aosta,2,0,101,474,99,11418,6,v6
2021-10-21,Lombardia,276,53,8316,34131,7987,823767,383,v6
2021-10-21,Basilicata,24,0,889,624,865,30593,16,v6
2021-10-21,PA Trento,10,2,328,1376,316,33837,40,v6
2021-10-21,Umbria,35,4,716,1460,677,64542,141,v6
2021-10-21,Sardegna,58,12,1420,1664,1350,75814,24,v6
2021-10-21,PA Bolzano,30,6,870,1199,834,64813,84,v6
2021-10-21,Abruzzo,48,5,1328,2558,1275,82066,72,v6
2021-10-21,Calabria,78,7,2767,1436,2682,86028,145,v6
2021-10-21,Liguria,50,11,842,4420,781,114015,94,v6
2021-10-21,Molise,4,1,89,498,84,14593,21,v6
2021-10-21,Marche,44,10,1995,3091,1941,115208,100,v6
2021-10-21,Puglia,132,19,2063,6822,1912,269677,167,v6
2021-10-21,Toscana,210,22,5070,7242,4838,281865,277,v6
2021-10-21,Sicilia,266,48,6682,6967,6368,304592,286,v6
2021-10-21,Piemonte,180,18,3481,11800,3283,360131,267,v6
2021-10-21,Lazio,313,50,8605,8742,8242,380919,431,v6
2021-10-21,Emilia-Romagna,283,31,11776,13546,11462,428411,294,v6
2021-10-21,Campania,188,23,6401,8019,6190,450481,355,v6
2021-10-21,Veneto,153,28,8965,11814,8784,460966,446,v6
2021-10-21,Friuli Venezia Giulia,54,6,1049,3841,989,99830,149,v6
2021-10-21,Valle d'Aosta,3,0,98,474,95,11418,2,v6
2021-10-22,Lombardia,274,51,8175,34135,7850,824063,381,v6
2021-10-22,Basilicata,23,0,870,624,847,30605,12,v6
2021-10-22,PA Trento,7,2,329,1377,320,33848,36,v6
2021-10-22,Umbria,36,4,770,1461,730,64609,67,v6
2021-10-22,Sardegna,58,10,1401,1665,1333,75838,24,v6
2021-10-22,PA Bolzano,35,6,863,1199,822,64866,53,v6
2021-10-22,Abruzzo,46,5,1359,2559,1308,82158,92,v6
2021-10-22,Calabria,77,8,2824,1437,2739,86173,145,v6
2021-10-22,Liguria,55,12,865,4420,798,114101,86,v6
2021-10-22,Molise,4,1,93,498,88,14604,11,v6
2021-10-22,Marche,45,10,2010,3092,1955,115324,116,v6
2021-10-22,Puglia,127,16,2160,6825,2017,269887,210,v6
2021-10-22,Toscana,213,22,5063,7245,4828,282135,277,v6
2021-10-22,Sicilia,264,44,6695,6973,6387,304992,400,v6
2021-10-22,Piemonte,176,19,3640,11802,3445,360307,278,v6
2021-10-22,Lazio,312,49,8658,8746,8297,381314,408,v6
2021-10-22,Emilia-Romagna,287,30,11166,13548,10849,428724,315,v6
2021-10-22,Campania,186,21,6541,8027,6334,450931,450,v6
2021-10-22,Veneto,165,26,9053,11815,8862,461394,381,v6
2021-10-22,Friuli Venezia Giulia,50,7,1102,3841,1045,99955,138,v6
2021-10-22,Valle d'Aosta,3,0,92,474,89,11419,2,v6
2021-10-23,Lombardia,281,49,8283,34137,7953,824327,390,v6
2021-10-23,Basilicata,23,0,835,624,812,30615,10,v6
2021-10-23,PA Trento,4,2,339,1377,333,33870,45,v6
2021-10-23,Umbria,34,5,837,1461,798,64688,79,v6
2021-10-23,Sardegna,53,7,1392,1666,1332,75861,23,v6
2021-10-23,PA Bolzano,38,6,889,1199,845,64956,90,v6
2021-10-23,Abruzzo,51,6,1468,2559,1411,82282,124,v6
2021-10-23,Calabria,75,8,2845,1440,2762,86325,152,v6
2021-10-23,Liguria,55,13,913,4420,845,114170,69,v6
2021-10-23,Molise,5,1,97,498,91,14608,4,v6
2021-10-23,Marche,45,11,1993,3094,1937,115402,78,v6
2021-10-23,Puglia,129,16,2219,6825,2074,270088,203,v6
2021-10-23,Toscana,220,21,5078,7250,4837,282405,285,v6
2021-10-23,Sicilia,268,42,6541,6979,6231,305283,291,v6
2021-10-23,Piemonte,179,18,3757,11804,3560,360451,246,v6
2021-10-23,Lazio,322,50,8835,8752,8463,381722,423,v6
2021-10-23,Emilia-Romagna,278,30,10493,13551,10185,429055,333,v6
2021-10-23,Campania,176,20,6786,8032,6590,451379,448,v6
2021-10-23,Veneto,163,25,9146,11815,8958,461815,457,v6
2021-10-23,Friuli Venezia Giulia,50,8,1173,3845,1115,100087,150,v6
2021-10-23,Valle d'Aosta,6,0,97,474,91,11423,8,v6
2021-10-24,Lombardia,276,48,8475,34141,8151,824637,393,v6
2021-10-24,Basilicata,21,0,796,624,775,30631,16,v6
2021-10-24,PA Trento,6,2,342,1377,334,33878,30,v6
2021-10-24,Umbria,34,5,883,1461,844,64758,70,v6
2021-10-24,Sardegna,45,7,1359,1668,1307,75866,5,v6
2021-10-24,PA Bolzano,38,5,912,1199,869,65035,79,v6
2021-10-24,Abruzzo,56,6,1551,2559,1489,82365,83,v6
2021-10-24,Calabria,78,7,2844,1440,2759,86457,132,v6
2021-10-24,Liguria,59,10,940,4421,871,114232,62,v6
2021-10-24,Molise,5,1,93,498,87,14612,4,v6
2021-10-24,Marche,43,12,2034,3095,1979,115520,118,v6
2021-10-24,Puglia,126,17,2317,6825,2174,270213,127,v6
2021-10-24,Toscana,224,24,5140,7251,4892,282668,280,v6
2021-10-24,Sicilia,267,42,6668,6986,6359,305658,375,v6
2021-10-24,Piemonte,185,20,3778,11804,3573,360552,160,v6
2021-10-24,Lazio,335,50,8884,8755,8499,382179,459,v6
2021-10-24,Emilia-Romagna,282,33,10029,13554,9714,429371,316,v6
2021-10-24,Campania,172,20,7102,8033,6910,451846,467,v6
2021-10-24,Veneto,162,24,9279,11815,9093,462222,398,v6
2021-10-24,Friuli Venezia Giulia,53,8,1261,3846,1200,100225,148,v6
2021-10-24,Valle d'Aosta,6,0,88,474,82,11423,3,v6
2021-10-25,Lombardia,280,48,8492,34142,8164,824721,119,v6
2021-10-25,Basilicata,21,0,782,624,761,30637,6,v6
2021-10-25,PA Trento,10,2,346,1377,334,33880,18,v6
2021-10-25,Umbria,35,6,882,1461,841,64772,14,v6
2021-10-25,Sardegna,44,7,1345,1670,1294,75879,13,v6
2021-10-25,PA Bolzano,44,6,895,1199,845,65057,22,v6
2021-10-25,Abruzzo,59,7,1517,2559,1451,82372,7,v6
2021-10-25,Calabria,80,6,2792,1444,2706,86563,106,v6
2021-10-25,Liguria,62,10,924,4422,852,114278,46,v6
2021-10-25,Molise,6,1,98,498,91,14617,5,v6
2021-10-25,Marche,44,14,1974,3095,1916,115565,45,v6
2021-10-25,Puglia,132,18,2358,6825,2208,270288,82,v6
2021-10-25,Toscana,235,24,5114,7254,4855,282869,211,v6
2021-10-25,Sicilia,290,39,7030,6986,6701,306101,443,v6
2021-10-25,Piemonte,186,20,3764,11805,3558,360600,105,v6
2021-10-25,Lazio,358,49,8906,8760,8499,382532,386,v6
2021-10-25,Emilia-Romagna,287,32,9485,13559,9166,429730,362,v6
2021-10-25,Campania,183,17,7135,8040,6935,452099,253,v6
2021-10-25,Veneto,163,24,9418,11815,9231,462429,220,v6
2021-10-25,Friuli Venezia Giulia,54,8,1308,3847,1246,100288,71,v6
2021-10-25,Valle d'Aosta,6,0,89,474,83,11423,1,v6
2021-10-26,Lombardia,301,49,8731,34145,8381,825046,498,v6
2021-10-26,Basilicata,21,0,758,624,737,30654,17,v6
2021-10-26,PA Trento,11,2,389,1377,376,33893,56,v6
2021-10-26,Umbria,34,7,939,1462,898,64868,96,v6
2021-10-26,Sardegna,45,7,1325,1671,1273,75899,20,v6
2021-10-26,PA Bolzano,46,6,905,1199,853,65115,58,v6
2021-10-26,Abruzzo,53,9,1528,2559,1466,82442,70,v6
2021-10-26,Calabria,85,5,2793,1445,2703,86678,115,v6
2021-10-26,Liguria,63,10,881,4423,808,114352,74,v6
2021-10-26,Molise,5,1,79,498,73,14618,1,v6
2021-10-26,Marche,41,14,1995,3099,1940,115668,103,v6
2021-10-26,Puglia,129,18,2447,6828,2300,270568,278,v6
2021-10-26,Toscana,235,23,5075,7258,4817,283056,192,v6
2021-10-26,Sicilia,284,38,7115,6994,6793,306585,484,v6
2021-10-26,Piemonte,184,17,3854,11806,3653,360714,260,v6
2021-10-26,Lazio,354,51,8980,8770,8575,382938,437,v6
2021-10-26,Emilia-Romagna,284,34,9066,13564,8748,430002,273,v6
2021-10-26,Campania,193,17,7191,8043,6981,452492,393,v6
2021-10-26,Veneto,180,24,9548,11817,9344,462816,475,v6
2021-10-26,Friuli Venezia Giulia,50,9,1368,3848,1309,100407,149,v6
2021-10-26,Valle d'Aosta,6,0,79,474,73,11425,5,v6
2021-10-27,Lombardia,312,48,8777,34145,8417,825444,513,v6
2021-10-27,Basilicata,21,0,776,624,755,30686,32,v6
2021-10-27,PA Trento,11,2,398,1377,385,33918,60,v6
2021-10-27,Umbria,33,5,992,1463,954,64947,79,v6
2021-10-27,Sardegna,43,6,1315,1671,1266,75934,35,v6
2021-10-27,PA Bolzano,43,4,1040,1199,993,65273,158,v6
2021-10-27,Abruzzo,54,8,1596,2559,1534,82548,106,v6
2021-10-27,Calabria,89,4,2830,1446,2737,86815,137,v6
2021-10-27,Liguria,60,11,920,4425,849,114415,63,v6
2021-10-27,Molise,5,1,102,498,96,14642,24,v6
2021-10-27,Marche,42,17,2046,3101,1987,115773,105,v6
2021-10-27,Puglia,128,18,2538,6832,2392,270830,265,v6
2021-10-27,Toscana,233,27,5124,7266,4864,283345,302,v6
2021-10-27,Sicilia,280,38,6979,7000,6661,306867,282,v6
2021-10-27,Piemonte,184,17,3897,11807,3696,360854,228,v6
2021-10-27,Lazio,362,47,8848,8775,8439,383417,503,v6
2021-10-27,Emilia-Romagna,281,34,8363,13577,8048,430307,307,v6
2021-10-27,Campania,200,19,7469,8046,7250,453084,592,v6
2021-10-27,Veneto,169,27,9743,11820,9547,463324,539,v6
2021-10-27,Friuli Venezia Giulia,58,8,1536,3849,1470,100649,261,v6
2021-10-27,Valle d'Aosta,7,0,76,474,69,11428,7,v6
2021-10-28,Lombardia,300,45,8903,34148,8558,825880,570,v6
2021-10-28,Basilicata,20,0,784,624,764,30710,24,v6
2021-10-28,PA Trento,10,2,439,1377,427,33944,57,v6
2021-10-28,Umbria,35,7,1028,1464,986,65003,56,v6
2021-10-28,Sardegna,41,5,1324,1673,1278,75993,59,v6
2021-10-28,PA Bolzano,43,6,1052,1200,1003,65356,83,v6
2021-10-28,Abruzzo,54,9,1657,2559,1594,82646,98,v6
2021-10-28,Calabria,91,5,2931,1446,2835,86989,174,v6
2021-10-28,Liguria,58,10,971,4425,903,114521,106,v6
2021-10-28,Molise,6,1,114,498,107,14654,12,v6
2021-10-28,Marche,44,17,2048,3103,1987,115864,91,v6
2021-10-28,Puglia,131,19,2682,6832,2532,271051,215,v6
2021-10-28,Toscana,225,26,5277,7272,5026,283705,373,v6
2021-10-28,Sicilia,286,38,7044,7009,6720,307175,308,v6
2021-10-28,Piemonte,181,18,3993,11811,3794,361025,268,v6
2021-10-28,Lazio,357,47,9087,8780,8683,384004,594,v6
2021-10-28,Emilia-Romagna,283,31,7930,13583,7616,430698,391,v6
2021-10-28,Campania,214,20,7801,8053,7567,453711,627,v6
2021-10-28,Veneto,165,31,9945,11821,9749,463814,508,v6
2021-10-28,Friuli Venezia Giulia,59,10,1692,3852,1623,100885,249,v6
2021-10-28,Valle d'Aosta,6,0,76,474,70,11431,3,v6
2021-10-29,Lombardia,297,46,9065,34152,8722,826297,510,v6
2021-10-29,Basilicata,22,0,799,624,777,30742,32,v6
2021-10-29,PA Trento,11,2,439,1378,426,33954,21,v6
2021-10-29,Umbria,34,7,1074,1464,1033,65076,73,v6
2021-10-29,Sardegna,42,5,1321,1673,1274,76016,23,v6
2021-10-29,PA Bolzano,45,4,1188,1201,1139,65549,193,v6
2021-10-29,Abruzzo,64,10,1779,2559,1705,82813,167,v6
2021-10-29,Calabria,95,4,2997,1447,2898,87186,197,v6
2021-10-29,Liguria,57,10,1055,4426,988,114707,186,v6
2021-10-29,Molise,6,1,122,498,115,14662,8,v6
2021-10-29,Marche,47,18,2086,3104,2021,115986,122,v6
2021-10-29,Puglia,132,17,2843,6832,2694,271269,233,v6
2021-10-29,Toscana,231,27,5490,7275,5232,284070,376,v6
2021-10-29,Sicilia,285,36,7142,7012,6821,307646,471,v6
2021-10-29,Piemonte,177,19,4056,11811,3860,361169,264,v6
2021-10-29,Lazio,370,48,9241,8786,8823,384564,583,v6
2021-10-29,Emilia-Romagna,282,32,7683,13587,7369,431125,428,v6
2021-10-29,Campania,229,20,8157,8058,7908,454365,654,v6
2021-10-29,Veneto,166,30,10215,11823,10019,464323,523,v6
2021-10-29,Friuli Venezia Giulia,61,13,1822,3853,1748,101133,267,v6
2021-10-29,Valle d'Aosta,5,0,70,474,65,11435,4,v6
2021-10-30,Lombardia,302,44,9318,34155,8972,826705,574,v6
2021-10-30,Basilicata,22,0,803,624,781,30759,17,v6
2021-10-30,PA Trento,16,2,479,1378,461,33979,61,v6
2021-10-30,Umbria,35,6,1118,1464,1077,65155,79,v6
2021-10-30,Sardegna,39,5,1321,1673,1277,76060,44,v6
2021-10-30,PA Bolzano,45,5,1330,1202,1280,65745,196,v6
2021-10-30,Abruzzo,57,11,1833,2560,1765,82896,83,v6
2021-10-30,Calabria,97,5,3086,1449,2984,87353,167,v6
2021-10-30,Liguria,62,10,1127,4426,1055,114818,111,v6
2021-10-30,Molise,5,2,119,498,112,14663,1,v6
2021-10-30,Marche,50,19,2168,3105,2099,116114,128,v6
2021-10-30,Puglia,129,17,2938,6834,2792,271459,201,v6
2021-10-30,Toscana,244,25,5569,7277,5300,284342,287,v6
2021-10-30,Sicilia,285,33,7162,7015,6844,307931,285,v6
2021-10-30,Piemonte,173,19,4177,11812,3985,361320,281,v6
2021-10-30,Lazio,376,49,9373,8794,8948,385066,538,v6
2021-10-30,Emilia-Romagna,291,31,7395,13592,7073,431524,409,v6
2021-10-30,Campania,248,20,8607,8059,8339,454994,629,v6
2021-10-30,Veneto,164,31,10403,11827,10208,464830,532,v6
2021-10-30,Friuli Venezia Giulia,63,12,1981,3856,1906,101357,249,v6
2021-10-30,Valle d'Aosta,4,0,74,474,70,11440,6,v6
2021-10-31,Lombardia,294,45,9620,34159,9281,827045,474,v6
2021-10-31,Basilicata,22,0,802,624,780,30771,12,v6
2021-10-31,PA Trento,18,1,500,1378,481,34010,63,v6
2021-10-31,Umbria,37,6,1173,1464,1130,65233,78,v6
2021-10-31,Sardegna,42,5,1336,1673,1289,76083,23,v6
2021-10-31,PA Bolzano,45,4,1338,1203,1289,65827,82,v6
2021-10-31,Abruzzo,56,9,1927,2562,1862,83001,105,v6
2021-10-31,Calabria,98,5,3157,1449,3054,87531,178,v6
2021-10-31,Liguria,67,10,1181,4426,1104,114916,98,v6
2021-10-31,Molise,5,2,114,498,107,14668,5,v6
2021-10-31,Marche,54,18,2252,3107,2180,116232,118,v6
2021-10-31,Puglia,130,16,3075,6835,2929,271637,184,v6
2021-10-31,Toscana,242,28,5796,7279,5526,284709,385,v6
2021-10-31,Sicilia,288,33,7197,7017,6876,308232,301,v6
2021-10-31,Piemonte,178,19,4250,11813,4053,361452,193,v6
2021-10-31,Lazio,388,52,9517,8796,9077,385587,528,v6
2021-10-31,Emilia-Romagna,307,28,7429,13595,7094,431889,372,v6
2021-10-31,Campania,244,16,8969,8063,8709,455630,636,v6
2021-10-31,Veneto,166,31,10586,11829,10389,465251,388,v6
2021-10-31,Friuli Venezia Giulia,68,14,2149,3856,2067,101628,295,v6
2021-10-31,Valle d'Aosta,5,0,80,474,75,11445,8,v6
2021-11-01,Lombardia,288,45,9684,34162,9351,827159,186,v6
2021-11-01,Basilicata,24,0,808,624,784,30778,7,v6
2021-11-01,PA Trento,22,2,514,1378,490,34017,18,v6
2021-11-01,Umbria,38,6,1160,1464,1116,65246,13,v6
2021-11-01,Sardegna,44,6,1339,1674,1289,76104,21,v6
2021-11-01,PA Bolzano,49,4,1345,1203,1292,65878,51,v6
2021-11-01,Abruzzo,55,9,1947,2562,1883,83034,33,v6
2021-11-01,Calabria,102,5,3150,1451,3043,87589,56,v6
2021-11-01,Liguria,75,10,1242,4426,1157,114981,65,v6
2021-11-01,Molise,5,2,114,498,107,14669,1,v6
2021-11-01,Marche,54,18,2256,3107,2184,116277,45,v6
2021-11-01,Puglia,139,17,3125,6835,2969,271719,95,v6
2021-11-01,Toscana,255,28,5897,7283,5614,284901,204,v6
2021-11-01,Sicilia,300,36,7384,7019,7048,308527,295,v6
2021-11-01,Piemonte,188,21,4259,11814,4050,361504,88,v6
2021-11-01,Lazio,407,57,9750,8799,9286,386025,445,v6
2021-11-01,Emilia-Romagna,309,30,7526,13595,7187,432294,407,v6
2021-11-01,Campania,259,19,9150,8063,8872,455984,354,v6
2021-11-01,Veneto,170,31,10818,11833,10617,465658,362,v6
2021-11-01,Friuli Venezia Giulia,75,18,2174,3856,2081,101693,72,v6
2021-11-01,Valle d'Aosta,5,0,80,474,75,11445,0,v6
2021-11-02,Lombardia,293,48,9858,34162,9517,827297,213,v6
2021-11-02,Basilicata,26,0,819,624,793,30793,15,v6
2021-11-02,PA Trento,26,2,512,1378,484,34025,21,v6
2021-11-02,Umbria,41,7,1171,1464,1123,65266,20,v6
2021-11-02,Sardegna,42,7,1347,1676,1298,76134,30,v6
2021-11-02,PA Bolzano,56,4,1327,1204,1267,65905,27,v6
2021-11-02,Abruzzo,61,9,1931,2562,1861,83051,17,v6
2021-11-02,Calabria,101,6,3108,1451,3001,87635,46,v6
2021-11-02,Liguria,78,11,1245,4428,1156,115065,84,v6
2021-11-02,Molise,5,2,114,498,107,14669,0,v6
2021-11-02,Marche,60,20,2255,3107,2175,116319,42,v6
2021-11-02,Puglia,141,20,3119,6835,2958,271794,83,v6
2021-11-02,Toscana,271,28,5902,7287,5603,285073,190,v6
2021-11-02,Sicilia,305,40,7611,7022,7266,308909,382,v6
2021-11-02,Piemonte,203,22,4315,11815,4090,361596,193,v6
2021-11-02,Lazio,433,58,9727,8804,9236,386396,388,v6
2021-11-02,Emilia-Romagna,320,29,7611,13603,7262,432624,334,v6
2021-11-02,Campania,269,22,9135,8073,8844,456232,248,v6
2021-11-02,Veneto,177,33,11003,11834,10793,465983,336,v6
2021-11-02,Friuli Venezia Giulia,79,17,2258,3860,2162,101836,160,v6
2021-11-02,Valle d'Aosta,5,0,79,474,74,11450,5,v6
2021-11-03,Lombardia,317,49,10042,34172,9676,827678,682,v6
2021-11-03,Basilicata,25,0,817,624,792,30831,38,v6
2021-11-03,PA Trento,25,2,545,1379,518,34048,83,v6
2021-11-03,Umbria,40,7,1212,1465,1165,65349,83,v6
2021-11-03,Sardegna,40,7,1368,1676,1321,76192,58,v6
2021-11-03,PA Bolzano,59,3,1520,1205,1458,66110,205,v6
2021-11-03,Abruzzo,67,6,1929,2564,1856,83157,106,v6
2021-11-03,Calabria,98,8,3136,1454,3030,87796,161,v6
2021-11-03,Liguria,74,11,1232,4429,1147,115216,151,v6
2021-11-03,Molise,5,1,113,499,107,14669,0,v6
2021-11-03,Marche,61,20,2342,3108,2261,116459,140,v6
2021-11-03,Puglia,142,16,3134,6843,2976,272025,232,v6
2021-11-03,Toscana,269,28,5927,7297,5630,285343,290,v6
2021-11-03,Sicilia,305,40,7401,7029,7056,309307,398,v6
2021-11-03,Piemonte,215,21,4376,11816,4140,361761,318,v6
2021-11-03,Lazio,438,58,9752,8807,9256,386808,456,v6
2021-11-03,Emilia-Romagna,315,30,7498,13608,7153,432846,222,v6
2021-11-03,Campania,264,21,9378,8075,9093,456858,626,v6
2021-11-03,Veneto,179,35,11174,11836,10960,466526,781,v6
2021-11-03,Friuli Venezia Giulia,87,18,2309,3864,2204,101961,153,v6
2021-11-03,Valle d'Aosta,4,0,82,474,78,11453,5,v6
2021-11-04,Lombardia,330,49,10253,34187,9874,828227,745,v6
2021-11-04,Basilicata,25,0,824,624,799,30858,27,v6
2021-11-04,PA Trento,25,2,571,1380,544,34079,76,v6
2021-11-04,Umbria,39,7,1241,1465,1195,65448,99,v6
2021-11-04,Sardegna,38,6,1371,1677,1327,76229,37,v6
2021-11-04,PA Bolzano,58,3,1707,1207,1646,66365,255,v6
2021-11-04,Abruzzo,69,6,2010,2565,1935,83285,128,v6
2021-11-04,Calabria,99,8,3201,1454,3094,87975,179,v6
2021-11-04,Liguria,78,10,1323,4430,1235,115307,91,v6
2021-11-04,Molise,5,1,119,499,113,14687,18,v6
2021-11-04,Marche,59,22,2442,3109,2361,116618,159,v6
2021-11-04,Puglia,146,17,3139,6844,2976,272265,224,v6
2021-11-04,Toscana,274,26,6085,7298,5785,285705,385,v6
2021-11-04,Sicilia,302,37,7467,7033,7128,309679,372,v6
2021-11-04,Piemonte,206,21,4438,11821,4211,361923,286,v6
2021-11-04,Lazio,448,57,9956,8813,9451,387471,664,v6
2021-11-04,Emilia-Romagna,297,38,7566,13614,7231,433173,328,v6
2021-11-04,Campania,262,18,9600,8081,9320,457473,615,v6
2021-11-04,Veneto,184,39,11416,11841,11193,467176,734,v6
2021-11-04,Friuli Venezia Giulia,98,16,2572,3867,2458,102416,483,v6
2021-11-04,Valle d'Aosta,3,0,75,474,72,11453,0,v6
2021-11-05,Lombardia,336,48,10556,34194,10172,828846,840,v6
2021-11-05,Basilicata,26,0,825,624,799,30878,20,v6
2021-11-05,PA Trento,24,2,612,1380,586,34110,81,v6
